IGBP,TIMESTAMP,LAT,LON,BLUE_L,GREEN_L,RED_L,NIR_L,SWIR1_L,SWIR2_L,NDVI_L,LSWI_L,NIRV_L,NIRVP_L,PAR_M,TA_E,VPD_E
DBF,2021-04-18,39.0603,-78.0716,0.000706028,0.080372638,0.073372161,0.314089827,0.228326961,0.137583827,0.621267823,0.171078392,0.195133903,15.02132885,76.979595,283.6514136,0.429462479
DBF,2021-06-05,39.0603,-78.0716,0.031829174,0.068132213,0.041039862,0.447856334,0.203722911,0.093268706,0.832112166,0.368737735,0.372666704,58.33781487,156.541527,297.6564821,1.331355946
DBF,2021-06-21,39.0603,-78.0716,0.043501172,0.077513172,0.054224702,0.430644956,0.248497426,0.119219302,0.776332872,0.266408032,0.334323835,48.69587601,145.6548139,299.9424769,1.274771422
DBF,2021-07-07,39.0603,-78.0716,0.030001394,0.063460462,0.038244408,0.402744069,0.189641049,0.077393044,0.826551439,0.360884956,0.33288869,32.84125303,98.6553585,301.2791169,1.5645043
DBF,2021-07-23,39.0603,-78.0716,0.030571452,0.058519084,0.034804047,0.391376851,0.181737846,0.076329769,0.836670075,0.367043794,0.327453299,48.2096069,147.2259008,297.5524368,1.778010101
DBF,2021-08-08,39.0603,-78.0716,0.028910784,0.057066989,0.038566792,0.355330517,0.181444097,0.075997491,0.804178443,0.326528959,0.285749142,38.52625827,134.8254557,299.1040192,1.492132706
DBF,2021-08-24,39.0603,-78.0716,0.027413335,0.051908353,0.030109251,0.348895383,0.167266496,0.067919073,0.841114077,0.353058118,0.293460818,38.49962137,131.1916925,300.8476232,1.401180146
DBF,2021-09-25,39.0603,-78.0716,0.022079554,0.048496107,0.029580481,0.337840283,0.161907176,0.069016099,0.838983075,0.354269079,0.283442279,25.66130256,90.53449125,290.1442388,0.622851349
DBF,2021-10-27,39.0603,-78.0716,0.018028347,0.039221713,0.027322894,0.255564834,0.14785829,0.066908852,0.806828707,0.26842861,0.206197045,15.0050932,72.77065105,286.32665,0.475173155
DBF,2021-11-12,39.0603,-78.0716,0.020455635,0.03785938,0.033412815,0.207369402,0.13980954,0.069393752,0.72246443,0.192493258,0.149817017,8.491916356,56.68192125,286.325585,0.521115367
DBF,2021-11-28,39.0603,-78.0716,0.033140014,0.044031626,0.044827292,0.171175332,0.163974708,0.094926366,0.58493752,0.0177842,0.100126874,4.58210451,45.76298375,278.178086,0.322756533
DBF,2021-12-06,39.0603,-78.0716,0.031591861,0.046903341,0.049670707,0.177126028,0.174461062,0.096396915,0.561980406,0.004696558,0.099541357,2.621039788,26.33116388,283.3190721,0.440456383
DBF,2021-12-14,39.0603,-78.0716,0.026365514,0.037131385,0.044240527,0.155106685,0.161875999,0.096364601,0.556146018,-0.025761032,0.086261965,4.144711445,48.04796,278.0546633,0.341506602
DBF,2021-12-22,39.0603,-78.0716,0.032535199,0.041291501,0.047903216,0.153549897,0.163128462,0.099221521,0.524423176,-0.030384927,0.080525124,3.963598355,49.22188425,274.3100802,0.284134506
OSH,2018-03-12,63.8757,-149.2133,0.856476723,0.768327992,0.740230219,0.62576055,0.007489865,0.039214365,-0.083799738,0.976366582,-0.05243857,-1.211470398,23.10265888,264.7024701,0.0938894
OSH,2018-04-04,63.8757,-149.2133,1.21037947,1.15380786,1.158894403,1.061722368,0.108105198,0.124197208,-0.04375903,0.815180791,-0.04645994,-2.115278369,45.5290805,259.9336751,0.078016292
OSH,2018-06-16,63.8757,-149.2133,0.046277175,0.101201249,0.103522893,0.33529547,0.21499168,0.125590749,0.528174289,0.218617742,0.177094446,11.83018516,66.80155929,282.3260911,0.352258487
OSH,2018-06-23,63.8757,-149.2133,0.035065424,0.088038227,0.08367844,0.360752696,0.213221823,0.112342681,0.623435745,0.25744852,0.224906126,13.28709836,59.0784192,283.3725891,0.26231915
OSH,2018-06-30,63.8757,-149.2133,0.031824406,0.064895093,0.057768327,0.363211906,0.236973526,0.111916564,0.725553256,0.210631347,0.263529581,17.97132944,68.19473306,285.541846,0.397492764
OSH,2018-07-02,63.8757,-149.2133,0.03195213,0.067375304,0.05841119,0.376873381,0.23192794,0.110738965,0.731618376,0.239109187,0.275727491,30.33620406,110.0224135,287.0909589,0.507509042
OSH,2018-10-06,63.8757,-149.2133,0.036289708,0.052472813,0.073753632,0.244670204,0.236297596,0.130098319,0.536758097,0.017004129,0.131328713,3.442686292,26.21426963,276.0103779,0.12025412
OSH,2018-10-20,63.8757,-149.2133,0.465267319,0.47693176,0.507235473,0.643606739,0.099985629,0.093614577,0.118496927,0.727633197,0.076265421,1.335387739,17.50974063,273.4137987,0.095040714
OSH,2018-10-22,63.8757,-149.2133,0.018531907,0.037430816,0.055155031,0.163144733,0.136636552,0.079899339,0.494685383,0.088362101,0.080705315,1.334010084,16.52939569,273.7256934,0.130469848
OSH,2019-02-27,63.8757,-149.2133,1.120651402,1.078995389,1.096037662,0.988085779,0.026066154,0.056760494,-0.051797259,0.948613246,-0.051180135,-1.317349516,25.73946913,258.9991557,0.072051256
OSH,2019-03-31,63.8757,-149.2133,0.084714634,0.122532334,0.148961733,0.298545293,0.21106558,0.124456091,0.334259689,0.165394638,0.099791657,6.345700509,63.58948938,273.4644705,0.197619753
OSH,2019-04-07,63.8757,-149.2133,0.081996604,0.107859127,0.132381698,0.278076217,0.232683968,0.132872797,0.354956045,0.087277788,0.098704834,7.9173314,80.212195,274.2547194,0.194529906
OSH,2019-04-30,63.8757,-149.2133,0.054681676,0.077251514,0.100262565,0.255873856,0.255418352,0.143365115,0.436942928,0.003801819,0.111802272,12.32625627,110.2504994,279.2438958,0.395529146
OSH,2019-05-09,63.8757,-149.2133,0.042039101,0.067622496,0.091605937,0.267018845,0.249368635,0.142772959,0.489126564,0.034579645,0.13060601,9.192832051,70.38598028,278.8700307,0.389311286
OSH,2019-05-25,63.8757,-149.2133,0.038237825,0.06466612,0.079376003,0.268401737,0.255999116,0.139455552,0.543524533,0.023539389,0.145882929,15.36806793,105.3452111,285.7795715,0.719906557
OSH,2019-06-03,63.8757,-149.2133,0.037105103,0.069071585,0.075213563,0.311959098,0.237897206,0.126071336,0.61147276,0.135426127,0.190754491,23.49882721,123.1888545,283.7361107,0.417466535
OSH,2019-06-26,63.8757,-149.2133,0.031265624,0.071035812,0.056790231,0.374034279,0.228298424,0.110491356,0.736364904,0.242001767,0.275425716,35.05949442,127.2920154,290.2617575,0.912803901
OSH,2019-07-05,63.8757,-149.2133,0.031880696,0.062120389,0.052652385,0.34463344,0.227700338,0.106394295,0.734939525,0.204426822,0.253284737,35.67392039,140.8451248,290.7416172,0.694444269
OSH,2019-07-21,63.8757,-149.2133,0.032265563,0.065411999,0.053592557,0.358612281,0.230788843,0.106905185,0.739971237,0.216886933,0.265362773,27.60197757,104.0160128,288.3404471,0.576380753
OSH,2021-03-04,63.8757,-149.2133,1.188467167,1.133155808,1.129768294,1.008724879,0.079729776,0.121761308,-0.056602198,0.853587059,-0.057096046,-1.544923736,27.05833153,252.2829507,0.036845369
OSH,2021-04-05,63.8757,-149.2133,1.176036542,1.121244982,1.117590357,1.027180441,0.140057785,0.156077706,-0.042153649,0.760013725,-0.043299404,-2.263653645,52.2790945,258.491511,0.05984608
OSH,2021-04-12,63.8757,-149.2133,1.092309635,1.031543056,1.047221084,0.955668937,0.068378421,0.086516103,-0.045710022,0.866448078,-0.043683648,-2.189936761,50.13172781,271.1524913,0.166188709
OSH,2021-04-28,63.8757,-149.2133,0.763381999,0.763562295,0.767603403,0.623608917,0.022639587,0.018451934,-0.103502883,0.929392542,-0.064545321,-4.794883633,74.28708374,274.4886678,0.21493025
OSH,2021-06-15,63.8757,-149.2133,0.037179931,0.068942005,0.070142329,0.317537417,0.248255539,0.124869822,0.638142929,0.122675284,0.202634257,17.64555798,87.08082339,289.3110714,0.785505805
OSH,2021-07-01,63.8757,-149.2133,0.02408677,0.056399913,0.051001567,0.326782804,0.219185919,0.104482953,0.729996416,0.197328255,0.238550276,20.90214548,87.62155241,290.8303331,1.024027489
OSH,2021-08-02,63.8757,-149.2133,0.023985138,0.055316845,0.04746785,0.332549135,0.217993205,0.098916623,0.750180377,0.20814841,0.249471835,28.58045496,114.5638541,291.6407846,0.879388475
OSH,2021-08-11,63.8757,-149.2133,0.032988501,0.071580989,0.060627885,0.389185921,0.23506267,0.109955941,0.730431195,0.247342294,0.284273537,17.28851825,60.8164883,284.6214275,0.463068489
OSH,2021-09-10,63.8757,-149.2133,0.039161782,0.082251636,0.102499534,0.284431779,0.182273293,0.10628871,0.470192614,0.219158959,0.133737721,8.316406701,62.18445038,280.3886929,0.229812967
OSH,2021-09-12,63.8757,-149.2133,0.038119127,0.064104961,0.085534847,0.301964195,0.24520552,0.131399867,0.558528732,0.104028511,0.168655679,9.432219633,55.925894,282.0261065,0.430383018
OSH,2021-09-19,63.8757,-149.2133,0.032530765,0.058431687,0.079236076,0.267892914,0.201053441,0.111975853,0.543477624,0.142432627,0.145593804,5.964820125,40.9689145,275.6185493,0.226976992
OSH,2021-09-26,63.8757,-149.2133,1.064929524,1.017496589,1.02620787,0.950958016,0.030719549,0.065482525,-0.038059454,0.937745422,-0.036192943,-1.470451669,40.62813238,268.5563602,0.092225776
OSH,2021-09-28,63.8757,-149.2133,0.971168825,0.911525782,0.906472217,0.815021488,0.085148097,0.112292689,-0.053122895,0.810679296,-0.043296301,-1.594030391,36.81678013,265.2917131,0.077731602
OSH,2021-10-05,63.8757,-149.2133,1.179001808,1.142179323,1.145814804,1.060309163,0.083761891,0.102441071,-0.038758312,0.85350733,-0.041095793,-0.827393128,20.13328036,271.3407847,0.129927049
OSH,2019-03-03,32.5907,-106.8425,0.075375209,0.113868747,0.155505449,0.20796147,0.320251443,0.296421873,0.144321309,-0.213388172,0.030013272,3.172180683,105.692599,289.6398169,1.20214126
OSH,2019-03-19,32.5907,-106.8425,0.076337677,0.113145191,0.154161141,0.210715144,0.327113813,0.298753277,0.15499501,-0.217318433,0.032659796,3.912163622,119.7853053,285.4115314,0.84390879
OSH,2019-04-04,32.5907,-106.8425,0.070919561,0.111658029,0.149047777,0.206087675,0.279469954,0.257321727,0.160614484,-0.151747022,0.033100665,4.009835263,121.1406238,291.2759012,1.711637087
OSH,2019-06-07,32.5907,-106.8425,0.085289885,0.127769862,0.174943962,0.250250972,0.363490621,0.32518739,0.177111729,-0.185290081,0.044322382,7.255809582,163.705315,303.6975244,3.812342992
OSH,2019-06-23,32.5907,-106.8425,0.082596612,0.12644075,0.171693054,0.254336544,0.354398492,0.318604166,0.193985324,-0.165314574,0.049337557,8.059249312,163.3491775,300.212033,3.064816153
OSH,2019-07-25,32.5907,-106.8425,0.082489169,0.125335345,0.17247774,0.249124483,0.364513066,0.314105012,0.181798717,-0.188823859,0.045290511,7.15497875,157.9796413,302.7846101,3.010399181
OSH,2019-08-10,32.5907,-106.8425,0.06579552,0.100381276,0.134781614,0.217357455,0.30751101,0.241315769,0.234497811,-0.172980595,0.050969847,7.674573348,150.5708519,301.4723625,2.022408054
OSH,2019-08-26,32.5907,-106.8425,0.079532571,0.119609046,0.16341138,0.247451574,0.346003588,0.302699412,0.204545563,-0.16672594,0.050615121,7.239632374,143.0329944,305.9037272,3.962614171
OSH,2019-09-11,32.5907,-106.8425,0.076969226,0.12039912,0.163085182,0.257515607,0.355986172,0.297070924,0.224513191,-0.161185782,0.057815651,5.982558414,103.4764525,299.5958805,1.894972154
OSH,2019-10-13,32.5907,-106.8425,0.069547484,0.104442508,0.140450782,0.236000734,0.307568404,0.263772796,0.253817417,-0.13241125,0.059901097,6.039256036,100.8204584,293.0614573,1.632095043
OSH,2019-11-14,32.5907,-106.8425,0.071127134,0.106636879,0.151214238,0.221651551,0.314191595,0.270533161,0.188907954,-0.173445465,0.041871741,3.215363505,76.79077638,284.598299,0.901978881
OSH,2020-01-01,32.5907,-106.8425,0.068164529,0.103291711,0.142398739,0.193353957,0.295679101,0.262198076,0.151764139,-0.210146344,0.029344197,1.926539982,65.65318498,278.7495975,0.395705816
OSH,2020-02-18,32.5907,-106.8425,0.071724067,0.108317358,0.148971332,0.201044266,0.313204487,0.281179657,0.14877318,-0.218954521,0.029909995,2.750352486,91.95429525,287.1038799,1.021493712
OSH,2020-03-05,32.5907,-106.8425,0.071458812,0.108873585,0.149379051,0.205931865,0.317228421,0.279689729,0.159164303,-0.213605577,0.032777002,3.535244449,107.8574688,283.6119385,0.501075658
OSH,2020-03-21,32.5907,-106.8425,0.075291228,0.114245817,0.154459275,0.220623456,0.328450564,0.294575628,0.176398897,-0.197111876,0.038917734,4.675872696,120.1476084,285.1958885,0.530865747
OSH,2020-04-22,32.5907,-106.8425,0.077190684,0.122009526,0.162265139,0.250613704,0.33256117,0.292561002,0.213981819,-0.140920611,0.053626776,7.975296093,148.7185438,293.2182585,1.9043403
OSH,2020-05-08,32.5907,-106.8425,0.083060094,0.134161262,0.178871243,0.268729329,0.34381102,0.301208203,0.200755076,-0.12293575,0.053948777,8.352628633,154.8251713,296.292778,2.476176951
OSH,2020-05-24,32.5907,-106.8425,0.082749608,0.128669955,0.175820076,0.261731468,0.360089286,0.311573128,0.196345765,-0.158713562,0.051389865,8.26258787,160.7824388,298.1398983,2.816343169
OSH,2020-06-09,32.5907,-106.8425,0.087142736,0.130204106,0.179540799,0.263778134,0.374517408,0.324706083,0.190015198,-0.174019518,0.050121854,8.206637212,163.7337113,295.4128005,2.497334913
OSH,2020-06-25,32.5907,-106.8425,0.081332097,0.123906347,0.1709544,0.254804482,0.368537985,0.309142889,0.196942648,-0.182903951,0.050181869,8.20629122,163.5309988,303.6750164,3.330765023
OSH,2020-08-28,32.5907,-106.8425,0.078449779,0.121644106,0.170097873,0.257258988,0.354931384,0.303238757,0.20395394,-0.159942119,0.052468984,7.42053004,141.4269813,305.9306005,4.141724105
OSH,2020-09-13,32.5907,-106.8425,0.090155991,0.148989865,0.185771692,0.263856959,0.324682368,0.275387857,0.173666128,-0.103190525,0.045823017,4.825349509,105.3040563,294.9193929,1.333789467
OSH,2020-09-29,32.5907,-106.8425,0.075466683,0.116929667,0.162310904,0.242602295,0.336183143,0.294047432,0.198292848,-0.162302409,0.0481063,5.547752061,115.322776,292.662494,1.795390575
OSH,2020-10-31,32.5907,-106.8425,0.06806929,0.106575871,0.147212171,0.216504542,0.293183676,0.250940819,0.190511924,-0.150865467,0.041246697,3.266949916,79.20512825,289.0328051,0.991053537
OSH,2020-11-16,32.5907,-106.8425,0.072977758,0.111775592,0.157280244,0.223760934,0.320037501,0.279799641,0.174471143,-0.177590525,0.039039826,2.939258507,75.28871963,288.5221367,1.499699734
OSH,2020-12-02,32.5907,-106.8425,0.072781468,0.112850333,0.15877844,0.221428722,0.317546627,0.273781522,0.164779332,-0.178838636,0.036486877,2.104992584,57.691772,278.0221291,0.520112087
OSH,2020-12-18,32.5907,-106.8425,0.076057767,0.121096198,0.166053326,0.224848159,0.289974607,0.252061244,0.150408314,-0.126617837,0.033819033,2.198997595,65.0224865,281.4566231,0.777132301
OSH,2021-01-03,32.5907,-106.8425,0.074222565,0.114303759,0.161189434,0.220520584,0.319711419,0.277914987,0.155435139,-0.184170287,0.034276648,2.248163799,65.58878858,281.2225698,0.816028315
OSH,2021-02-04,32.5907,-106.8425,0.075670574,0.116050559,0.164400626,0.222809681,0.327408531,0.287735012,0.150845817,-0.190836875,0.033609908,2.814514688,83.74062388,288.0259686,1.134466016
OSH,2021-02-20,32.5907,-106.8425,0.075676031,0.116500016,0.165827168,0.22503719,0.332917765,0.292979003,0.151484834,-0.193943939,0.034089721,3.326258106,97.5736375,284.0376383,0.812838557
OSH,2021-04-09,32.5907,-106.8425,0.088254221,0.135314657,0.192368798,0.25515455,0.368842134,0.336421612,0.140296035,-0.18256946,0.035797172,5.047965633,141.0157675,294.6348979,2.288006202
OSH,2021-04-25,32.5907,-106.8425,0.091101416,0.138941308,0.197942696,0.263514656,0.380310132,0.346137783,0.142097552,-0.18179293,0.037444788,5.586648561,149.1969625,295.8208167,2.480412338
OSH,2021-05-11,32.5907,-106.8425,0.091156616,0.140599394,0.199478525,0.270726121,0.384922803,0.348024685,0.151524654,-0.174575872,0.041021682,6.515856115,158.8393213,297.8153655,2.781040321
OSH,2021-07-14,32.5907,-106.8425,0.087579998,0.140057243,0.186662345,0.303275131,0.385422513,0.329176101,0.238015649,-0.119783618,0.072184227,11.352489,157.2710475,302.6044814,2.941911325
OSH,2021-07-30,32.5907,-106.8425,0.063543831,0.111760127,0.132486053,0.31963187,0.320232655,0.23391227,0.413931428,-0.001075536,0.132305677,19.02215124,143.7742638,300.8290997,2.31880308
OSH,2021-08-31,32.5907,-106.8425,0.062995224,0.102725445,0.135803652,0.262649592,0.302049992,0.229345568,0.31834586,-0.069920036,0.08361341,9.939086046,118.8695213,300.6045481,1.945080192
OSH,2021-09-16,32.5907,-106.8425,0.066151111,0.103764164,0.142307614,0.24137971,0.309124457,0.247163184,0.258210499,-0.123283903,0.062326775,7.890592871,126.6003713,300.9329325,2.761473782
OSH,2021-10-02,32.5907,-106.8425,0.061033229,0.089789771,0.116642097,0.199282088,0.271126636,0.230453613,0.261581717,-0.152897387,0.052128551,5.848605895,112.1958275,291.1121171,0.903709124
OSH,2021-10-18,32.5907,-106.8425,0.065217629,0.096219498,0.131985229,0.205027498,0.287359882,0.244614176,0.216734452,-0.167500924,0.044436522,4.3813722,98.59844925,294.318751,1.716534202
OSH,2021-11-03,32.5907,-106.8425,0.06510669,0.098771826,0.136498605,0.203344828,0.289906051,0.24421097,0.196697114,-0.175766371,0.039997341,3.409566975,85.24484125,289.3952936,1.318397789
OSH,2021-11-07,32.5907,-106.8425,0.066312813,0.100337254,0.140463243,0.208489857,0.299219141,0.249226103,0.194944861,-0.178919341,0.040644026,3.331790706,81.97491788,292.7765675,1.760721795
OSH,2021-11-12,32.5907,-106.8425,0.064620524,0.097952026,0.137213571,0.202356549,0.291684457,0.243941578,0.191839547,-0.180990033,0.038819989,3.076396353,79.24773925,287.5075493,1.226880849
OSH,2021-11-19,32.5907,-106.8425,0.069487123,0.110121308,0.150843016,0.216899568,0.290189249,0.241619083,0.179627149,-0.144662351,0.038961051,2.738460379,70.28712775,283.1544571,0.827675022
ENF,2017-12-01,40.2759,-105.5459,0.016326752,0.029287626,0.029542641,0.132139221,0.08484283,0.05243964,0.63455838,0.237228935,0.08385005,2.922684002,34.85607938,273.1841488,0.204942156
ENF,2018-01-02,40.2759,-105.5459,0.023982147,0.053767086,0.05437455,0.177105769,0.049907411,0.031362195,0.530201531,0.554566338,0.09390175,4.312955976,45.9305175,260.5434081,0.081779491
ENF,2018-05-10,40.2759,-105.5459,0.037396183,0.054326395,0.060252842,0.168120929,0.169602952,0.114696957,0.47233133,0.002533293,0.079408782,9.484316675,119.4366219,284.3764515,0.701571297
ENF,2018-05-26,40.2759,-105.5459,0.031868023,0.051426221,0.055348705,0.173722936,0.166685751,0.109529787,0.516756379,0.026398377,0.089772435,12.44319904,138.6082374,287.0027453,0.828763636
ENF,2018-07-29,40.2759,-105.5459,0.031045681,0.051834612,0.047085302,0.18053635,0.144727976,0.086950751,0.58628451,0.114707133,0.105845666,14.20126453,134.1695424,286.0817026,0.357954251
ENF,2018-09-15,40.2759,-105.5459,0.024199591,0.039520447,0.042700587,0.152267354,0.131379434,0.079837414,0.561973248,0.08424366,0.08557018,9.814004047,114.6895344,288.1061077,0.965201398
ENF,2018-10-17,40.2759,-105.5459,0.134612679,0.160490264,0.161568252,0.262600097,0.044118676,0.026753458,0.23818808,0.70189771,0.062548213,4.539390831,72.574269,269.9377174,0.101442689
ENF,2018-11-02,40.2759,-105.5459,0.10757812,0.160144171,0.15672559,0.292444864,0.041497563,0.028191783,0.302155391,0.735864558,0.088363792,4.704337452,53.23829296,274.6567504,0.169417661
ENF,2018-11-18,40.2759,-105.5459,0.113701461,0.161808763,0.136889351,0.307722309,0.005045231,0.0297587,0.384229597,0.985929467,0.118236019,5.69509708,48.1671925,264.1709398,0.107764941
ENF,2018-12-04,40.2759,-105.5459,0.037048075,0.070496813,0.064518993,0.216701669,0.035499244,0.033439713,0.541150408,0.70712139,0.117268197,5.026341993,42.8619365,258.3072192,0.062912286
